,date,sitename,value,fips
60557,2020-21-02,Welby - 78th Ave. & Steele St.,0.0,08001
60564,2020-21-02,7004,1.0,08007
60573,2020-21-02,Denver - CAMP - 2105 Broadway,0.0,08031
60588,2020-21-02,Colorado Springs - Highway 24,1.0,08041
60632,2020-21-02,Bridgeport,0.0,09001
60647,2020-21-02,Cornwall,0.0,09005
60653,2020-21-02,New Haven - Criscuolo Park,0.0,09009
60665,2020-21-02,LUMS 2,0.0,10003
60667,2020-21-02,Rte 9 Del. City,0.0,10003
60675,2020-21-02,MLK,0.0,10003
60688,2020-21-02,McMillan NCORE,0.0,11001
60709,2020-21-02,NCORE,1.0,12011
60717,2020-21-02,Crystal River Preserve,0.0,12017
60726,2020-21-02,Kooker Park,0.0,12031
60730,2020-21-02,Cedar Bay,0.0,12031
60751,2020-21-02,EAST BAY,0.0,12057
60753,2020-21-02,APOLLO BEACH,0.0,12057
60757,2020-21-02,DAVIS ISLAND,0.0,12057
60780,2020-21-02,Port Manatee,0.0,12081
60799,2020-21-02,FBHWWTP,1.0,12089
60806,2020-21-02,Winter Park,0.0,12095
60826,2020-21-02,Sikes Elementary School,0.0,12105
60855,2020-21-02,Macon Forestry,0.0,13021
60856,2020-21-02,Savannah East President,0.0,13051
60859,2020-21-02,Savannah L&A,3.0,13051
60867,2020-21-02,South DeKalb,0.0,13089
60870,2020-21-02,Rome-Kraftsman,1.0,13115
60872,2020-21-02,United Ave,0.0,13121
60884,2020-21-02,Augusta,0.0,13245
60887,2020-21-02,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
60889,2020-21-02,Hilo,1.0,15001
60891,2020-21-02,Kona,0.0,15001
60893,2020-21-02,Pahala,1.0,15001
60895,2020-21-02,Ocean View,1.0,15001
60897,2020-21-02,Mountain View,2.0,15001
60901,2020-21-02,Kapolei,0.0,15003
60904,2020-21-02,Honolulu,0.0,15003
60916,2020-21-02,Pocatello STP,1.0,16005
60931,2020-21-02,Soda Springs Monsanto,3.0,16029
60951,2020-21-02,Bondville,0.0,17019
61014,2020-21-02,New Albany,0.0,18043
61031,2020-21-02,Gary-IITRI,0.0,18089
61035,2020-21-02,Hammond-141st St,0.0,18089
61047,2020-21-02,Indpls-Harding St,0.0,18097
61053,2020-21-02,Indpls-Washington Park,0.0,18097
61082,2020-21-02,Evansville-Buena Vista,0.0,18163
61087,2020-21-02,Terre Haute-Lafayette Ave,1.0,18167
61098,2020-21-02,"Clinton, Chancy Park",0.0,19045
61101,2020-21-02,PUBLIC HEALTH,0.0,19113
61102,2020-21-02,TAIT CUMMINS,0.0,19113
61104,2020-21-02,"Muscatine, Greenwood",0.0,19139
61105,2020-21-02,"Muscatine, High School East Campus",0.0,19139
61106,2020-21-02,"Muscatine, Musser Park",0.0,19139
61113,2020-21-02,"Davenport, 10th & Vine",0.0,19163
61115,2020-21-02,Lake Sugema,0.0,19177
61124,2020-21-02,Chanute,0.0,20133
61139,2020-21-02,PECK,0.0,20191
61144,2020-21-02,Cedar Bluff,-1.0,20195
61149,2020-21-02,WY/KC,1.0,20209
61185,2020-21-02,WATSON,1.0,21111
61191,2020-21-02,Cannons Lane,0.0,21111
61200,2020-21-02,Firearms Training,0.0,21111
61268,2020-21-02,Chalmette Vista,0.0,22087
61293,2020-21-02,Portland - Deering Oaks,0.0,23005
61299,2020-21-02,Acadia NP - McFarland,0.0,23009
61307,2020-21-02,Moran,0.0,24001
61308,2020-21-02,Horse Rock,1.0,24001
61311,2020-21-02,Riviera Beach,0.0,24003
61318,2020-21-02,Essex,0.0,24005
61331,2020-21-02,Horn Point,0.0,24019
61340,2020-21-02,Piney Run,0.0,24023
61358,2020-21-02,HU-Beltsville,0.0,24033
61373,2020-21-02,Fall River,0.0,25005
61391,2020-21-02,SPRINGFIELDSP,0.0,25013
61395,2020-21-02,WARE,0.0,25015
61403,2020-21-02,BOSTON-KENMORE,0.0,25025
61408,2020-21-02,Boston - Roxbury,0.0,25025
61415,2020-21-02,Worcester,0.0,25027
61423,2020-21-02,LANSING FILLEY ST,1.0,26065
61429,2020-21-02,GRAND RAPIDS,0.0,26081
61434,2020-21-02,MONROE STERLING ST PK,0.0,26115
61435,2020-21-02,WEST OLIVE,1.0,26139
61437,2020-21-02,PORT HURON,1.0,26147
61447,2020-21-02,ALLEN PARK,0.0,26163
61448,2020-21-02,DETROIT - SOUTHWEST ,1.0,26163
61456,2020-21-02,DET POLICE 4TH,1.0,26163
61459,2020-21-02,TRINITY ST MARKS,0.0,26163
61461,2020-21-02,MILITARY PARK,0.0,26163
61469,2020-21-02,Blaine,0.0,27003
61482,2020-21-02,Minneapolis-Downtown,1.0,27053
61515,2020-21-02,Jackson NCORE,0.0,28049
61518,2020-21-02,PASCAGOULA,0.0,28059
61528,2020-21-02,Buick NE,3.0,29093
61531,2020-21-02,Troost,1.0,29095
61537,2020-21-02,"Herculaneum, Mott Street",1.0,29099
61541,2020-21-02,MTSP,1.0,29137
61542,2020-21-02,Rider Trail I-70,2.0,29189
61548,2020-21-02,BLAIR STREET,1.0,29510
61600,2020-21-02,Billings Coburn Rd,0.0,30111
61607,2020-21-02,NCORE,0.0,31055
61608,2020-21-02,16th and Whitmore,0.0,31055
61613,2020-21-02,Sheldon Station,0.0,31109
61640,2020-21-02,Jerome Mack,1.0,32003
61666,2020-21-02,Reno3,0.0,32031
61708,2020-21-02,Miller State Park,0.0,33011
61709,2020-21-02,Pembroke Exchange St,1.0,33013
61714,2020-21-02,Portsmouth,2.0,33015
61721,2020-21-02,Londonderry - Moose Hill,0.0,33015
61725,2020-21-02,Brigantine,0.0,34001
61733,2020-21-02,Camden Spruce St,0.0,34007
61742,2020-21-02,Newark Firehouse,0.0,34013
61747,2020-21-02,Bayonne,0.0,34017
61749,2020-21-02,Jersey City,0.0,34017
61766,2020-21-02,Chester,0.0,34027
61772,2020-21-02,Elizabeth,0.0,34039
61775,2020-21-02,Elizabeth Trailer,0.0,34039
61780,2020-21-02,Columbia,0.0,34041
61809,2020-21-02,Bloomfield,0.0,35045
61817,2020-21-02,Substation,0.0,35045
61893,2020-21-02,BAYVIEW,0.0,37013
61894,2020-21-02,Southport DRR,0.0,37019
61896,2020-21-02,Skyland DRR,0.0,37021
61897,2020-21-02,LENOIR,0.0,37027
61907,2020-21-02,Durham Armory,0.0,37063
61915,2020-21-02,HATTIEAVEN,0.0,37067
61919,2020-21-02,Canton DRR,0.0,37087
61923,2020-21-02,JAMESVIL,0.0,37117
61934,2020-21-02,Semora DRR,0.0,37145
61944,2020-21-02,Millbrook NCore,0.0,37183
61953,2020-21-02,Lostwood NWR,1.0,38013
61958,2020-21-02,Bismarck Residential,0.0,38015
61963,2020-21-02,Fargo NW,1.0,38017
61968,2020-21-02,TRNP-NU,0.0,38053
61972,2020-21-02,Beulah North,0.0,38057
61977,2020-21-02,Hannover,1.0,38065
61982,2020-21-02,RYDER,0.0,38101
61984,2020-21-02,West Union,1.0,39001
61986,2020-21-02,Lima,0.0,39003
61987,2020-21-02,Conneaut,0.0,39007
61988,2020-21-02,Shadyside PSD,0.0,39013
61989,2020-21-02,Amanda  Elementary,0.0,39017
61990,2020-21-02,Yankee Road,0.0,39017
61991,2020-21-02,Made,0.0,39017
61994,2020-21-02,Mud Run,0.0,39023
61997,2020-21-02,East Liverpool,1.0,39029
61998,2020-21-02,St Theodosius,1.0,39035
61999,2020-21-02,Fire Station 13,0.0,39035
62006,2020-21-02,G.T.Craig,0.0,39035
62007,2020-21-02,Harvard Yards,0.0,39035
62013,2020-21-02,Columbus - Fairgrounds,0.0,39049
62016,2020-21-02,Cheshire,1.0,39053
62019,2020-21-02,Colerain,0.0,39061
62028,2020-21-02,Steubenville,0.0,39081
62029,2020-21-02,Eastlake,2.0,39085
62031,2020-21-02,Painesville - JFS,0.0,39085
62033,2020-21-02,Ironton - ODOT,0.0,39087
62034,2020-21-02,Collins Park,0.0,39095
62036,2020-21-02,Youngstown - Oakhill,1.0,39099
62040,2020-21-02,Hackney,0.0,39115
62049,2020-21-02,East High School,0.0,39153
62050,2020-21-02,Akron NIFH/STEM,0.0,39153
62056,2020-21-02,STILWELL CASTNET & NCORE,0.0,40001
62075,2020-21-02,Kremlin,0.0,40047
62080,2020-21-02,Ponca City,1.0,40071
62081,2020-21-02,Pryor,0.0,40097
62082,2020-21-02,Ft. Gibson,0.0,40101
62091,2020-21-02,North OKC,0.0,40109
62104,2020-21-02,Tulsa 0175,0.0,40143
62107,2020-21-02,Tulsa 0179,0.0,40143
62108,2020-21-02,Tulsa 0235,0.0,40143
62113,2020-21-02,Tulsa,0.0,40143
62144,2020-21-02,Portland - SE Lafayette,0.0,41051
62263,2020-21-02,NEW,0.0,42101
62265,2020-21-02,RIT,0.0,42101
62308,2020-21-02,Jenkins Avenue,1.0,45019
62312,2020-21-02,Cape Romain,0.0,45019
62325,2020-21-02,Greenville-ESC,0.0,45045
62330,2020-21-02,Irmo,0.0,45063
62336,2020-21-02,Parklane,0.0,45079
62346,2020-21-02,York Landfill,0.0,45091
62405,2020-21-02,Eastman Ross N Robinson,1.0,47163
62406,2020-21-02,Skyland Drive,0.0,47163
62613,2020-21-02,Underhill,0.0,50007
62620,2020-21-02,RUTLAND,0.0,50021
62623,2020-21-02,SHIRLEY PLANTATION,0.0,51036
62625,2020-21-02,FRANCONIA,0.0,51059
62632,2020-21-02,MATH & SCIENCE CTR,0.0,51087
62640,2020-21-02,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
62641,2020-21-02,Rockingham,1.0,51165
62644,2020-21-02,HAMPTON,0.0,51650
62646,2020-21-02,NORFOLK - NOAA,0.0,51710
62657,2020-21-02,Cheeka Peak,0.0,53009
62681,2020-21-02,Seattle-Beacon Hill,0.0,53033
62698,2020-21-02,Anacortes-202 Ave (SO-AQS),0.0,53057
62736,2020-21-02,Bean,1.0,54057
62748,2020-21-02,GREEN BAY E HIGH,0.0,55009
62750,2020-21-02,MADISON EAST,0.0,55025
62756,2020-21-02,Horicon Wildlife Area,0.0,55027
62762,2020-21-02,POTAWATOMI ,0.0,55041
62775,2020-21-02,MILWAUKEE SER DNR,0.0,55079
62779,2020-21-02,RHINELANDER,0.0,55085
62796,2020-21-02,Sinclair In-Town,1.0,56007
62812,2020-21-02,Cheyenne NCore,0.0,56021
62842,2020-21-02,Moxa Arch,0.0,56037
62871,2020-21-02,Long Beach Signal Hill,0.0,84006
62885,2020-21-02,KS Hawaii,0.0,84015
62892,2020-21-02,East Chicago - Marina,0.0,84018
62905,2020-21-02,Lake Ilo,0.0,84038
62919,2020-21-02,Andrew Johnson Elem.,0.0,84047
62920,2020-21-02,Happy Hill,0.0,84047
62933,2020-21-02,Kaukauna,-1.0,84055
62938,2020-21-02,Laramie County Mobile,0.0,84056
62943,2020-21-02,James Town Mobile,0.0,84056
62991,2020-22-02,NCore,3.0,02090
63008,2020-22-02,Miami Jones Ranch,0.0,04007
63009,2020-22-02,Miami Town Site,0.0,04007
63011,2020-22-02,Hayden,1.0,04007
63034,2020-22-02,Phoenix JLG Supersite,0.0,04013
63102,2020-22-02,Oakland West,0.0,06001
63136,2020-22-02,Concord,0.0,06013
63137,2020-22-02,Richmond - 7th St,0.0,06013
63141,2020-22-02,Bethel Island,1.0,06013
63146,2020-22-02,San Pablo - Rumrill,0.0,06013
63159,2020-22-02,Fresno - Garland,0.0,06019
63181,2020-22-02,Calexico - Ethel Street,0.0,06025
63197,2020-22-02,NCore - White Mountain Research Station - OVL,0.0,06027
63248,2020-22-02,Los Angeles - N. Main Street,0.0,06037
63269,2020-22-02,LAX-Hastings,0.0,06037
63378,2020-22-02,Riverside - Rubidoux,0.0,06065
63397,2020-22-02,Arden Arcade - Del Paso Manor,0.0,06067
63439,2020-22-02,Fontana - Arrow Highway,0.0,06071
63485,2020-22-02,Mesa 2 /Nipomo,0.0,06079
63574,2020-22-02,Vallejo,0.0,06095
63641,2020-22-02,Welby - 78th Ave. & Steele St.,0.0,08001
63648,2020-22-02,7004,1.0,08007
63657,2020-22-02,Denver - CAMP - 2105 Broadway,0.0,08031
63663,2020-22-02,La Casa NCORE - 4545 Navajo St.,0.0,08031
63673,2020-22-02,Colorado Springs - Highway 24,0.0,08041
63717,2020-22-02,Bridgeport,0.0,09001
63732,2020-22-02,Cornwall,0.0,09005
63738,2020-22-02,New Haven - Criscuolo Park,0.0,09009
63750,2020-22-02,LUMS 2,0.0,10003
63752,2020-22-02,Rte 9 Del. City,0.0,10003
63759,2020-22-02,MLK,0.0,10003
63772,2020-22-02,McMillan NCORE,0.0,11001
63793,2020-22-02,NCORE,1.0,12011
63802,2020-22-02,Crystal River Preserve,0.0,12017
63811,2020-22-02,Kooker Park,0.0,12031
63815,2020-22-02,Cedar Bay,0.0,12031
63837,2020-22-02,EAST BAY,0.0,12057
63839,2020-22-02,APOLLO BEACH,1.0,12057
63843,2020-22-02,DAVIS ISLAND,0.0,12057
63867,2020-22-02,Port Manatee,0.0,12081
63887,2020-22-02,FBHWWTP,1.0,12089
63894,2020-22-02,Winter Park,0.0,12095
63914,2020-22-02,Sikes Elementary School,0.0,12105
63944,2020-22-02,Macon Forestry,0.0,13021
63945,2020-22-02,Savannah East President,0.0,13051
63948,2020-22-02,Savannah L&A,3.0,13051
63956,2020-22-02,South DeKalb,0.0,13089
63959,2020-22-02,Rome-Kraftsman,0.0,13115
63961,2020-22-02,United Ave,0.0,13121
63976,2020-22-02,Augusta,0.0,13245
63979,2020-22-02,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
63981,2020-22-02,Hilo,1.0,15001
63983,2020-22-02,Kona,0.0,15001
63985,2020-22-02,Pahala,1.0,15001
63987,2020-22-02,Ocean View,0.0,15001
63989,2020-22-02,Mountain View,2.0,15001
63993,2020-22-02,Kapolei,0.0,15003
63997,2020-22-02,Honolulu,0.0,15003
64009,2020-22-02,St. Lukes Meridian,0.0,16001
64012,2020-22-02,Pocatello STP,1.0,16005
64027,2020-22-02,Soda Springs Monsanto,3.0,16029
64047,2020-22-02,Bondville,0.0,17019
64110,2020-22-02,New Albany,1.0,18043
64127,2020-22-02,Gary-IITRI,0.0,18089
64131,2020-22-02,Hammond-141st St,0.0,18089
64143,2020-22-02,Indpls-Harding St,0.0,18097
64149,2020-22-02,Indpls-Washington Park,1.0,18097
64178,2020-22-02,Evansville-Buena Vista,0.0,18163
64183,2020-22-02,Terre Haute-Lafayette Ave,1.0,18167
64195,2020-22-02,"Clinton, Chancy Park",0.0,19045
64198,2020-22-02,PUBLIC HEALTH,0.0,19113
64199,2020-22-02,TAIT CUMMINS,1.0,19113
64201,2020-22-02,"Muscatine, Greenwood",0.0,19139
64203,2020-22-02,"Muscatine, High School East Campus",0.0,19139
64204,2020-22-02,"Muscatine, Musser Park",2.0,19139
64211,2020-22-02,"Davenport, 10th & Vine",0.0,19163
64214,2020-22-02,Lake Sugema,0.0,19177
64223,2020-22-02,Chanute,0.0,20133
64238,2020-22-02,PECK,1.0,20191
64243,2020-22-02,Cedar Bluff,0.0,20195
64248,2020-22-02,WY/KC,0.0,20209
64284,2020-22-02,WATSON,1.0,21111
64290,2020-22-02,Cannons Lane,1.0,21111
64300,2020-22-02,Firearms Training,0.0,21111
64367,2020-22-02,Chalmette Vista,0.0,22087
64391,2020-22-02,Portland - Deering Oaks,0.0,23005
64397,2020-22-02,Acadia NP - McFarland,0.0,23009
64405,2020-22-02,Moran,1.0,24001
64406,2020-22-02,Horse Rock,2.0,24001
64409,2020-22-02,Riviera Beach,0.0,24003
64416,2020-22-02,Essex,0.0,24005
64429,2020-22-02,Horn Point,0.0,24019
64438,2020-22-02,Piney Run,1.0,24023
64455,2020-22-02,HU-Beltsville,0.0,24033
64470,2020-22-02,Fall River,0.0,25005
64488,2020-22-02,SPRINGFIELDSP,0.0,25013
64492,2020-22-02,WARE,0.0,25015
64500,2020-22-02,BOSTON-KENMORE,0.0,25025
64505,2020-22-02,Boston - Roxbury,0.0,25025
64512,2020-22-02,Worcester,0.0,25027
64520,2020-22-02,LANSING FILLEY ST,1.0,26065
64526,2020-22-02,GRAND RAPIDS,0.0,26081
64531,2020-22-02,MONROE STERLING ST PK,1.0,26115
64532,2020-22-02,WEST OLIVE,1.0,26139
64534,2020-22-02,PORT HURON,1.0,26147
64544,2020-22-02,ALLEN PARK,0.0,26163
64545,2020-22-02,DETROIT - SOUTHWEST ,2.0,26163
64553,2020-22-02,DET POLICE 4TH,2.0,26163
64556,2020-22-02,TRINITY ST MARKS,0.0,26163
64558,2020-22-02,MILITARY PARK,0.0,26163
64566,2020-22-02,Blaine,0.0,27003
64579,2020-22-02,Minneapolis-Downtown,1.0,27053
64611,2020-22-02,Jackson NCORE,0.0,28049
64614,2020-22-02,PASCAGOULA,0.0,28059
64624,2020-22-02,Buick NE,5.0,29093
64627,2020-22-02,Troost,1.0,29095
64633,2020-22-02,"Herculaneum, Mott Street",0.0,29099
64637,2020-22-02,MTSP,0.0,29137
64638,2020-22-02,Rider Trail I-70,1.0,29189
64644,2020-22-02,BLAIR STREET,0.0,29510
64695,2020-22-02,Billings Coburn Rd,0.0,30111
64702,2020-22-02,NCORE,0.0,31055
64703,2020-22-02,16th and Whitmore,0.0,31055
64708,2020-22-02,Sheldon Station,0.0,31109
64735,2020-22-02,Jerome Mack,1.0,32003
64761,2020-22-02,Reno3,0.0,32031
64803,2020-22-02,Miller State Park,0.0,33011
64804,2020-22-02,Pembroke Exchange St,1.0,33013
64809,2020-22-02,Portsmouth,2.0,33015
64816,2020-22-02,Londonderry - Moose Hill,0.0,33015
64820,2020-22-02,Brigantine,0.0,34001
64829,2020-22-02,Camden Spruce St,1.0,34007
64837,2020-22-02,Newark Firehouse,0.0,34013
64842,2020-22-02,Bayonne,0.0,34017
64844,2020-22-02,Jersey City,0.0,34017
64861,2020-22-02,Chester,0.0,34027
64867,2020-22-02,Elizabeth,0.0,34039
64870,2020-22-02,Elizabeth Trailer,0.0,34039
64874,2020-22-02,Columbia,0.0,34041
64903,2020-22-02,Bloomfield,0.0,35045
64911,2020-22-02,Substation,0.0,35045
64989,2020-22-02,BAYVIEW,0.0,37013
64990,2020-22-02,Southport DRR,5.0,37019
64992,2020-22-02,Skyland DRR,0.0,37021
64993,2020-22-02,LENOIR,0.0,37027
65002,2020-22-02,Durham Armory,0.0,37063
65006,2020-22-02,HATTIEAVEN,0.0,37067
65010,2020-22-02,Canton DRR,0.0,37087
65014,2020-22-02,JAMESVIL,0.0,37117
65024,2020-22-02,Semora DRR,0.0,37145
65034,2020-22-02,Millbrook NCore,0.0,37183
65043,2020-22-02,Lostwood NWR,1.0,38013
65048,2020-22-02,Bismarck Residential,0.0,38015
65053,2020-22-02,Fargo NW,1.0,38017
65058,2020-22-02,TRNP-NU,0.0,38053
65062,2020-22-02,Beulah North,0.0,38057
65067,2020-22-02,Hannover,1.0,38065
65072,2020-22-02,RYDER,0.0,38101
65074,2020-22-02,West Union,1.0,39001
65076,2020-22-02,Lima,0.0,39003
65077,2020-22-02,Conneaut,0.0,39007
65078,2020-22-02,Shadyside PSD,0.0,39013
65079,2020-22-02,Amanda  Elementary,0.0,39017
65080,2020-22-02,Yankee Road,0.0,39017
65081,2020-22-02,Made,1.0,39017
65084,2020-22-02,Mud Run,1.0,39023
65087,2020-22-02,East Liverpool,1.0,39029
65088,2020-22-02,St Theodosius,1.0,39035
65089,2020-22-02,Fire Station 13,1.0,39035
65096,2020-22-02,G.T.Craig,0.0,39035
65097,2020-22-02,Harvard Yards,0.0,39035
65103,2020-22-02,Columbus - Fairgrounds,0.0,39049
65106,2020-22-02,Cheshire,0.0,39053
65109,2020-22-02,Colerain,3.0,39061
65115,2020-22-02,Taft,1.0,39061
65119,2020-22-02,Steubenville,0.0,39081
65120,2020-22-02,Eastlake,2.0,39085
65122,2020-22-02,Painesville - JFS,0.0,39085
65124,2020-22-02,Ironton - ODOT,0.0,39087
65125,2020-22-02,Collins Park,0.0,39095
65127,2020-22-02,Youngstown - Oakhill,2.0,39099
65131,2020-22-02,Hackney,2.0,39115
65140,2020-22-02,East High School,0.0,39153
65141,2020-22-02,Akron NIFH/STEM,0.0,39153
65147,2020-22-02,STILWELL CASTNET & NCORE,0.0,40001
65165,2020-22-02,Kremlin,0.0,40047
65170,2020-22-02,Ponca City,1.0,40071
65171,2020-22-02,Pryor,0.0,40097
65172,2020-22-02,Ft. Gibson,0.0,40101
65181,2020-22-02,North OKC,0.0,40109
65194,2020-22-02,Tulsa 0175,1.0,40143
65197,2020-22-02,Tulsa 0179,0.0,40143
65198,2020-22-02,Tulsa 0235,0.0,40143
65203,2020-22-02,Tulsa,0.0,40143
65234,2020-22-02,Portland - SE Lafayette,0.0,41051
65354,2020-22-02,NEW,0.0,42101
65356,2020-22-02,RIT,1.0,42101
