,date,sitename,value,aqi_value,aqi_category,fips
4843,2020-02-02,Durham Armory,4.0,5,0,37063
4849,2020-02-02,Burdens Creek,7.0,7,0,37063
4852,2020-02-02,HATTIEAVEN,6.0,6,0,37067
4856,2020-02-02,MENDNHAL,4.0,5,0,37081
4886,2020-02-02,Lostwood NWR,3.0,4,0,38013
4896,2020-02-02,Fargo NW,6.0,6,0,38017
4901,2020-02-02,TRNP-NU,4.0,5,0,38053
4910,2020-02-02,Hannover,6.0,6,0,38065
4915,2020-02-02,RYDER,4.0,4,0,38101
4938,2020-02-02,G.T.Craig,13.0,13,0,39035
4957,2020-02-02,Taft,17.0,16,0,39061
4995,2020-02-02,Healdton,8.0,7,0,40019
4999,2020-02-02,Moore,11.0,10,0,40027
5001,2020-02-02,Lawton North,8.0,8,0,40031
5005,2020-02-02,Seiling,7.0,6,0,40043
5008,2020-02-02,Ponca City,10.0,9,0,40071
5014,2020-02-02,Near Road OKC,13.0,13,0,40109
5019,2020-02-02,North OKC,10.0,10,0,40109
5030,2020-02-02,Glenpool,9.0,8,0,40143
5193,2020-02-02,NEW,20.0,19,0,42101
5237,2020-02-02,Jenkins Avenue,5.0,6,0,45019
5250,2020-02-02,Greenville-ESC,5.0,5,0,45045
5256,2020-02-02,Cayce City Hall,4.0,4,0,45063
5267,2020-02-02,Research Farm,9.0,9,0,46011
5269,2020-02-02,Watertown,10.0,10,0,46029
5273,2020-02-02,WIND CAVE,8.0,7,0,46033
5278,2020-02-02,Badlands,5.0,6,0,46071
5282,2020-02-02,Black Hawk,5.0,5,0,46093
5285,2020-02-02,Sioux Falls,6.0,6,0,46099
5287,2020-02-02,Credit Union,86.0,66,1,46103
5291,2020-02-02,UC1,8.0,7,0,46127
5374,2020-02-02,El Paso UTEP C12,31.0,29,0,48141
5384,2020-02-02,Socorro Hueco C49,33.0,31,0,48141
5569,2020-02-02,Kennewick-Metaline,3.0,3,0,53005
5623,2020-02-02,Spokane-Augusta Ave,19.0,19,0,53063
5629,2020-02-02,Colville-E 1st St,89.0,68,1,53065
5632,2020-02-02,Burbank-Maple Street,10.0,9,0,53071
5641,2020-02-02,Yakima-4th Ave,12.0,12,0,53077
5663,2020-02-02,Horicon Wildlife Area,11.0,10,0,55027
5666,2020-02-02,Eau Claire,11.0,11,0,55035
5678,2020-02-02,MILWAUKEE SER DNR,13.0,13,0,55079
5682,2020-02-02,MILWAUKEE COLLEGE AVE.-NR,11.0,10,0,55079
5687,2020-02-02,Devils Lake,12.0,12,0,55111
5693,2020-02-02,WAUKESHA - CLEVELAND AVE,11.0,10,0,55133
5705,2020-02-02,Converse County Long-Term,8.0,7,0,56009
5711,2020-02-02,Johnson County,4.0,4,0,56019
5715,2020-02-02,Cheyenne NCore,5.0,5,0,56021
5721,2020-02-02,Sheridan PD,7.0,7,0,56033
5726,2020-02-02,Boulder,1.0,1,0,56035
5729,2020-02-02,Daniel South,4.0,5,0,56035
5743,2020-02-02,Wamsutter,2.0,2,0,56037
5746,2020-02-02,Moxa Arch,5.0,5,0,56037
5755,2020-02-02,Murphy Ridge,2.0,3,0,56041
5762,2020-02-02,Laurel,3.0,4,0,84002
5767,2020-02-02,Olancha,87.0,67,1,84006
5785,2020-02-02,Paonia,9.0,8,0,84008
5806,2020-02-02,Lake Ilo,3.0,3,0,84038
5817,2020-02-02,Aberdeen,10.0,10,0,84046
5832,2020-02-02,Madison University Ave,13.0,12,0,84055
5836,2020-02-02,Laramie County Mobile,19.0,18,0,84056
5841,2020-02-02,James Town Mobile,8.0,8,0,84056
5850,2020-02-02,Indio-29 Palms,26.0,25,0,840TT
5865,2020-02-02,Santa Rosa Rancheria,38.0,36,0,TT542
5872,2020-03-02,NO. BHAM,18.0,17,0,01073
5874,2020-03-02,WYLAM,21.0,19,0,01073
5880,2020-03-02,Garden,4.0,4,0,02020
5882,2020-03-02,Parkgate (Eagle River),3.0,3,0,02020
5883,2020-03-02,Bethel,2.0,3,0,02050
5890,2020-03-02,NCore,31.0,30,0,02090
5894,2020-03-02,Floyd Dryden,2.0,3,0,02110
5896,2020-03-02,Butte (Harrison Court),3.0,4,0,02170
5898,2020-03-02,Paul Spur Chemical Lime Plant,15.0,15,0,04003
5899,2020-03-02,Douglas Red Cross,41.0,39,0,04003
5906,2020-03-02,Payson Well Site,24.0,23,0,04007
5911,2020-03-02,Hayden,60.0,54,1,04007
5913,2020-03-02,Miami Golf Course,30.0,28,0,04007
5916,2020-03-02,Alamo Lake,23.0,21,0,04012
5918,2020-03-02,StJohns,61.0,54,1,04013
5921,2020-03-02,Senior Center,54.0,50,0,04013
5926,2020-03-02,LEHI,57.0,52,1,04013
5929,2020-03-02,High School,50.0,47,0,04013
5932,2020-03-02,Phoenix JLG Supersite,67.0,57,1,04013
5935,2020-03-02,Bullhead City,28.0,26,0,04015
5938,2020-03-02,Ajo,49.0,45,0,04019
5939,2020-03-02,Orange Grove,41.0,38,0,04019
5941,2020-03-02,Rillito,70.0,58,1,04019
5944,2020-03-02,South Tucson,46.0,44,0,04019
5956,2020-03-02,Green Valley,24.0,22,0,04019
5962,2020-03-02,Geronimo,44.0,41,0,04019
5964,2020-03-02,Sacaton,46.0,44,0,04021
5965,2020-03-02,CasaBlanca,66.0,57,1,04021
5968,2020-03-02,Nogales Post Office,37.0,35,0,04023
5974,2020-03-02,Yuma Supersite,141.0,94,1,04027
6025,2020-03-02,Chico -  East,7.0,7,0,06007
6031,2020-03-02,San Andreas,9.0,8,0,06009
6035,2020-03-02,Colusa - Sunrise Blvd.,3.0,3,0,06011
6056,2020-03-02,South Lake Tahoe - Sandy Way,9.0,8,0,06017
6062,2020-03-02,Fresno - Garland,17.0,17,0,06019
6076,2020-03-02,Willows-Colusa,2.0,2,0,06021
6080,2020-03-02,Jacobs,13.0,13,0,06023
6084,2020-03-02,Calexico - Ethel Street,86.0,66,1,06025
6087,2020-03-02,Brawley - 220 Main Street,98.0,73,1,06025
6090,2020-03-02,El Centro - 9th Street,82.0,64,1,06025
6093,2020-03-02,Westmorland - 570 Cook St,78.0,62,1,06025
6096,2020-03-02,Niland - English Road,91.0,69,1,06025
6100,2020-03-02,NCore - White Mountain Research Station - OVL,9.0,8,0,06027
6103,2020-03-02,Lone Pine,26.0,25,0,06027
6104,2020-03-02,Dirty Socks,127.0,87,1,06027
6105,2020-03-02,Shell Cut,190.0,119,2,06027
6106,2020-03-02,Bill Stanley,12.0,12,0,06027
6107,2020-03-02,Lizard Tail,42.0,40,0,06027
6108,2020-03-02,North Beach,47.0,44,0,06027
6109,2020-03-02,Mill Site,147.0,97,1,06027
6110,2020-03-02,Coso Junction,78.0,62,1,06027
6111,2020-03-02,Keeler,128.0,88,1,06027
6119,2020-03-02,Mojave - 923 Poole St.,12.0,12,0,06029
6126,2020-03-02,Oildale - 3311 Manor Street,19.0,18,0,06029
6140,2020-03-02,Glendora - Laurel,19.0,19,0,06037
6148,2020-03-02,Los Angeles - N. Main Street,32.0,30,0,06037
6177,2020-03-02,Lancaster-Division,14.0,13,0,06037
6182,2020-03-02,Madera-City,17.0,17,0,06039
6190,2020-03-02,Yosemite Village - Visitor Center,7.0,7,0,06043
6195,2020-03-02,Fort Bragg High School,15.0,14,0,06045
6200,2020-03-02,Mammoth Lakes,9.0,9,0,06051
6202,2020-03-02,Lee Vining,2.0,3,0,06051
6204,2020-03-02,Mono Shore,22.0,21,0,06051
6210,2020-03-02,King City AMS,7.0,6,0,06053
6227,2020-03-02,Anaheim,39.0,36,0,06059
6245,2020-03-02,Roseville - N.Sunrise/Douglas,9.0,8,0,06061
6265,2020-03-02,Indio - Jackson Street,46.0,43,0,06065
6267,2020-03-02,Saul Martinez,51.0,48,0,06065
6271,2020-03-02,Palm Springs - Fire Station,42.0,39,0,06065
6277,2020-03-02,Riverside - Rubidoux,37.0,35,0,06065
6283,2020-03-02,Mira Loma - Van Buren,51.0,48,0,06065
6288,2020-03-02,Lake Elsinore - W. Flint Street,25.0,24,0,06065
6299,2020-03-02,Downtown Sacramento - T Street,9.0,9,0,06067
6310,2020-03-02,Hollister AMS,8.0,7,0,06069
6316,2020-03-02,Barstow,35.0,32,0,06071
6322,2020-03-02,Lucerne Valley,45.0,42,0,06071
6330,2020-03-02,Upland,24.0,23,0,06071
6334,2020-03-02,Trona - Athol and Telegraph,51.0,48,0,06071
6341,2020-03-02,Hesperia - Olive Street,31.0,29,0,06071
6349,2020-03-02,San Bernadino - 4th Street,32.0,30,0,06071
6376,2020-03-02,TracyAP,8.0,8,0,06077
6380,2020-03-02,Paso Robles - Santa Fe Ave,9.0,9,0,06079
6381,2020-03-02,Mesa 2 /Nipomo,36.0,33,0,06079
6386,2020-03-02,San Luis Obispo - Higuera St,8.0,8,0,06079
6388,2020-03-02,Nipomo Mesa CDF,35.0,32,0,06079
6394,2020-03-02,Nipomo RP,9.0,9,0,06079
6397,2020-03-02,Atascadero2,6.0,6,0,06079
6412,2020-03-02,Santa Maria - Broadway,17.0,17,0,06083
6422,2020-03-02,Las Flores Canyon,10.0,9,0,06083
6425,2020-03-02,Lompoc H Street,16.0,16,0,06083
6429,2020-03-02,Goleta,12.0,12,0,06083
6482,2020-03-02,Modesto - 14th Street,6.0,6,0,06099
6489,2020-03-02,Yuba City,6.0,6,0,06101
6497,2020-03-02,Visalia - N. Church Street,21.0,19,0,06107
6513,2020-03-02,Simi Valley - Cochran Street,13.0,12,0,06111
6517,2020-03-02,El Rio - Rio Mesa School #2,16.0,15,0,06111
6529,2020-03-02,Welby - 78th Ave. & Steele St.,6.0,6,0,08001
6543,2020-03-02,Denver - CAMP - 2105 Broadway,4.0,4,0,08031
6549,2020-03-02,La Casa NCORE - 4545 Navajo St.,8.0,8,0,08031
6578,2020-03-02,Ute 3,19.0,19,0,08067
6581,2020-03-02,Ft. Collins - CSU Facilities,1.0,1,0,08069
6601,2020-03-02,Danbury,16.0,15,0,09001
6604,2020-03-02,Hartford-Huntley,22.0,21,0,09003
6608,2020-03-02,East Hartford,15.0,15,0,09003
6613,2020-03-02,Cornwall,7.0,6,0,09005
6619,2020-03-02,New Haven - Criscuolo Park,18.0,17,0,09009
6623,2020-03-02,Groton Fort Griswold,12.0,12,0,09011
6655,2020-03-02,McMillan NCORE,21.0,20,0,11001
6667,2020-03-02,Melbourne,10.0,10,0,12009
6692,2020-03-02,Kooker Park,17.0,17,0,12031
6699,2020-03-02,Mandarin,10.0,9,0,12031
6718,2020-03-02,GARDINIER,30.0,29,0,12057
6724,2020-03-02,DAVIS ISLAND,19.0,18,0,12057
6739,2020-03-02,Winkler Pump Station,11.0,10,0,12071
6798,2020-03-02,Fl. Baptist Children's Home,14.0,13,0,12105
6800,2020-03-02,Palatka,20.0,19,0,12107
6810,2020-03-02,Paw Park,13.0,13,0,12115
6816,2020-03-02,Seminole Community College (AG COMP),10.0,9,0,12117
6822,2020-03-02,Macon Forestry,12.0,12,0,13021
6826,2020-03-02,Savannah L&A,16.0,15,0,13051
6829,2020-03-02,Athens,10.0,9,0,13059
6834,2020-03-02,South DeKalb,13.0,12,0,13089
6843,2020-03-02,Gwinnett Tech,12.0,11,0,13135
6846,2020-03-02,Warner Robins,14.0,14,0,13153
6852,2020-03-02,Augusta,13.0,13,0,13245
6855,2020-03-02,Rossville,17.0,17,0,13295
6871,2020-03-02,Honolulu,14.0,13,0,15003
6877,2020-03-02,Pearl City,16.0,15,0,15003
6881,2020-03-02,Boise Fire Station,10.0,10,0,16001
6889,2020-03-02,Pocatello Garrett and Gould,9.0,9,0,16005
6896,2020-03-02,Sandpoint U of I,31.0,30,0,16017
6901,2020-03-02,Nampa Fire Station,12.0,12,0,16027
6910,2020-03-02,Pinehurst,19.0,19,0,16079
6984,2020-03-02,Gary-IITRI,17.0,16,0,18089
7006,2020-03-02,Indpls-Washington Park,23.0,21,0,18097
7017,2020-03-02,Portage-Hwy 12,27.0,25,0,18127
7072,2020-03-02,Buffalo,22.0,21,0,19163
7082,2020-03-02,Chanute,18.0,18,0,20133
7086,2020-03-02,WHlthDpt,15.0,15,0,20173
7092,2020-03-02,KNI-Topeka,16.0,16,0,20177
7094,2020-03-02,Goodland,9.0,9,0,20181
7097,2020-03-02,PECK,14.0,13,0,20191
7101,2020-03-02,Cedar Bluff,1.0,2,0,20195
7106,2020-03-02,WY/KC,23.0,22,0,20209
7121,2020-03-02,WATSON,19.0,18,0,21111
7127,2020-03-02,Cannons Lane,13.0,12,0,21111
7131,2020-03-02,Near Road,18.0,18,0,21111
7133,2020-03-02,Carrithers Middle School,10.0,9,0,21111
7135,2020-03-02,Firearms Training,22.0,20,0,21111
7207,2020-03-02,Presque Isle Riverside,17.0,16,0,23003
7343,2020-03-02,DEARBORN,23.0,21,0,26163
7361,2020-03-02,Blaine,3.0,4,0,27003
7373,2020-03-02,Minneapolis-Lowry Ave,17.0,16,0,27053
7374,2020-03-02,Minneapolis-Pacific St,32.0,30,0,27053
7380,2020-03-02,Minneapolis - Bottineau/Marshall Terrace,11.0,10,0,27053
7384,2020-03-02,St. Paul - Downtown,14.0,13,0,27123
7412,2020-03-02,St. Joseph,21.0,20,0,29021
7417,2020-03-02,Hillcrest HS,16.0,16,0,29077
7420,2020-03-02,Front Street,57.0,52,1,29095
7425,2020-03-02,CARTHAGE,42.0,39,0,29097
7426,2020-03-02,ARNOLD WEST,12.0,11,0,29099
7431,2020-03-02,MTSP,9.0,8,0,29137
7441,2020-03-02,Branch Street,51.0,48,0,29510
7448,2020-03-02,Lewistown,3.0,3,0,30027
7450,2020-03-02,White Fish Dead End,91.0,69,1,30029
7451,2020-03-02,Kalispell Flathead Electric,41.0,38,0,30029
7452,2020-03-02,Columbia Falls,7.0,7,0,30029
7462,2020-03-02,Libby Courthouse,45.0,42,0,30053
7466,2020-03-02,Missoula Boyd Park,12.0,12,0,30063
7472,2020-03-02,Malta,3.0,4,0,30071
7476,2020-03-02,Broadus,3.0,3,0,30075
7481,2020-03-02,Sidney 201,4.0,5,0,30083
7486,2020-03-02,Thompson Falls HS,16.0,15,0,30089
7488,2020-03-02,Butte Greely School,10.0,9,0,30093
7495,2020-03-02,NCORE,9.0,8,0,31055
7509,2020-03-02,Paul Meyer,29.0,28,0,32003
7513,2020-03-02,Walter Johnson,25.0,24,0,32003
7516,2020-03-02,Palo Verde,24.0,23,0,32003
7519,2020-03-02,Joe Neal,33.0,31,0,32003
7523,2020-03-02,GreenValley,35.0,33,0,32003
7528,2020-03-02,Jerome Mack,59.0,53,1,32003
7532,2020-03-02,Sunrise Acres,46.0,44,0,32003
7536,2020-03-02,Boulder City,36.0,34,0,32003
7539,2020-03-02,Jean,42.0,39,0,32003
7544,2020-03-02,Elko,10.0,9,0,32007
7547,2020-03-02,Linda,41.0,39,0,32023
7548,2020-03-02,Church,49.0,45,0,32023
7549,2020-03-02,Manse,110.0,79,1,32023
7550,2020-03-02,Glen Oaks,108.0,77,1,32023
7554,2020-03-02,Reno3,10.0,10,0,32031
7561,2020-03-02,Toll,16.0,16,0,32031
7566,2020-03-02,Sparks,11.0,11,0,32031
7570,2020-03-02,Spanish Springs,6.0,6,0,32031
7592,2020-03-02,Miller State Park,6.0,6,0,33011
7598,2020-03-02,Portsmouth,12.0,12,0,33015
7655,2020-03-02,Anthony,95.0,71,1,35013
7657,2020-03-02,Holman Rd,27.0,25,0,35013
7660,2020-03-02,Chaparral,84.0,65,1,35013
7663,2020-03-02,Desert View,125.0,86,1,35013
7669,2020-03-02,West Mesa,17.0,17,0,35013
7676,2020-03-02,7E Deming Airport,25.0,23,0,35029
7688,2020-03-02,Substation,18.0,17,0,35045
7699,2020-03-02,Bronx - IS52,20.0,19,0,36005
7766,2020-03-02,Taylorsville Liledoun,7.0,7,0,37003
7774,2020-03-02,CHERRYGR,7.0,7,0,37033
7776,2020-03-02,W OWEN SCH,7.0,7,0,37051
7779,2020-03-02,Durham Armory,10.0,9,0,37063
7785,2020-03-02,Burdens Creek,11.0,11,0,37063
7788,2020-03-02,HATTIEAVEN,11.0,10,0,37067
7792,2020-03-02,MENDNHAL,8.0,8,0,37081
7822,2020-03-02,Lostwood NWR,4.0,5,0,38013
7832,2020-03-02,Fargo NW,5.0,5,0,38017
7837,2020-03-02,TRNP-NU,3.0,3,0,38053
7846,2020-03-02,Hannover,6.0,6,0,38065
7851,2020-03-02,RYDER,3.0,4,0,38101
7874,2020-03-02,G.T.Craig,49.0,46,0,39035
7893,2020-03-02,Taft,17.0,16,0,39061
7931,2020-03-02,Healdton,13.0,13,0,40019
7935,2020-03-02,Moore,15.0,15,0,40027
7937,2020-03-02,Lawton North,11.0,10,0,40031
7941,2020-03-02,Seiling,9.0,9,0,40043
7944,2020-03-02,Ponca City,17.0,17,0,40071
7950,2020-03-02,Near Road OKC,20.0,19,0,40109
7955,2020-03-02,North OKC,16.0,16,0,40109
7966,2020-03-02,Glenpool,13.0,13,0,40143
8128,2020-03-02,NEW,23.0,22,0,42101
8172,2020-03-02,Jenkins Avenue,16.0,16,0,45019
8185,2020-03-02,Greenville-ESC,10.0,9,0,45045
8191,2020-03-02,Cayce City Hall,10.0,10,0,45063
8204,2020-03-02,Research Farm,3.0,4,0,46011
8206,2020-03-02,Watertown,8.0,7,0,46029
8210,2020-03-02,WIND CAVE,9.0,8,0,46033
8215,2020-03-02,Badlands,5.0,5,0,46071
8219,2020-03-02,Black Hawk,3.0,4,0,46093
8222,2020-03-02,Sioux Falls,4.0,4,0,46099
8224,2020-03-02,Credit Union,40.0,38,0,46103
8228,2020-03-02,UC1,4.0,5,0,46127
8311,2020-03-02,El Paso UTEP C12,43.0,41,0,48141
8320,2020-03-02,Socorro Hueco C49,69.0,58,1,48141
8502,2020-03-02,Kennewick-Metaline,6.0,6,0,53005
8557,2020-03-02,Spokane-Augusta Ave,30.0,28,0,53063
8563,2020-03-02,Colville-E 1st St,90.0,68,1,53065
8567,2020-03-02,Burbank-Maple Street,13.0,13,0,53071
8576,2020-03-02,Yakima-4th Ave,18.0,17,0,53077
8598,2020-03-02,Horicon Wildlife Area,9.0,8,0,55027
8601,2020-03-02,Eau Claire,7.0,7,0,55035
8613,2020-03-02,MILWAUKEE SER DNR,7.0,7,0,55079
8617,2020-03-02,MILWAUKEE COLLEGE AVE.-NR,7.0,6,0,55079
8622,2020-03-02,Devils Lake,7.0,7,0,55111
8628,2020-03-02,WAUKESHA - CLEVELAND AVE,7.0,7,0,55133
8640,2020-03-02,Converse County Long-Term,4.0,4,0,56009
8646,2020-03-02,Johnson County,1.0,2,0,56019
8650,2020-03-02,Cheyenne NCore,2.0,3,0,56021
8656,2020-03-02,Sheridan PD,4.0,4,0,56033
8661,2020-03-02,Boulder,11.0,10,0,56035
8664,2020-03-02,Daniel South,7.0,6,0,56035
8678,2020-03-02,Wamsutter,8.0,7,0,56037
8681,2020-03-02,Moxa Arch,22.0,21,0,56037
8689,2020-03-02,Murphy Ridge,6.0,6,0,56041
8696,2020-03-02,Laurel,2.0,2,0,84002
8701,2020-03-02,Olancha,48.0,44,0,84006
8719,2020-03-02,Paonia,12.0,12,0,84008
8740,2020-03-02,Lake Ilo,2.0,3,0,84038
8751,2020-03-02,Aberdeen,8.0,7,0,84046
8765,2020-03-02,Madison University Ave,11.0,11,0,84055
8769,2020-03-02,Laramie County Mobile,10.0,9,0,84056
8774,2020-03-02,James Town Mobile,13.0,13,0,84056
8782,2020-03-02,Indio-29 Palms,58.0,53,1,840TT
8796,2020-03-02,Santa Rosa Rancheria,23.0,21,0,TT542
8804,2020-04-02,NO. BHAM,11.0,10,0,01073
8806,2020-04-02,WYLAM,12.0,12,0,01073
8812,2020-04-02,Garden,6.0,6,0,02020
8814,2020-04-02,Parkgate (Eagle River),4.0,4,0,02020
8815,2020-04-02,Bethel,3.0,3,0,02050
8822,2020-04-02,NCore,20.0,19,0,02090
8826,2020-04-02,Floyd Dryden,3.0,3,0,02110
8828,2020-04-02,Butte (Harrison Court),5.0,6,0,02170
8830,2020-04-02,Douglas Red Cross,31.0,29,0,04003
8837,2020-04-02,Payson Well Site,5.0,6,0,04007
8842,2020-04-02,Hayden,10.0,9,0,04007
8844,2020-04-02,Miami Golf Course,13.0,13,0,04007
8847,2020-04-02,Alamo Lake,7.0,6,0,04012
8849,2020-04-02,StJohns,19.0,18,0,04013
8852,2020-04-02,Senior Center,22.0,21,0,04013
8857,2020-04-02,LEHI,18.0,17,0,04013
8860,2020-04-02,High School,27.0,26,0,04013
8864,2020-04-02,Phoenix JLG Supersite,15.0,14,0,04013
8867,2020-04-02,Bullhead City,11.0,10,0,04015
8870,2020-04-02,Ajo,9.0,8,0,04019
8871,2020-04-02,Orange Grove,15.0,14,0,04019
8873,2020-04-02,Rillito,18.0,18,0,04019
8876,2020-04-02,South Tucson,18.0,17,0,04019
8888,2020-04-02,Green Valley,8.0,8,0,04019
8894,2020-04-02,Geronimo,18.0,18,0,04019
8896,2020-04-02,Sacaton,20.0,19,0,04021
8897,2020-04-02,CasaBlanca,26.0,24,0,04021
8900,2020-04-02,Nogales Post Office,24.0,23,0,04023
8906,2020-04-02,Yuma Supersite,42.0,40,0,04027
8957,2020-04-02,Chico -  East,13.0,13,0,06007
8963,2020-04-02,San Andreas,13.0,13,0,06009
8967,2020-04-02,Colusa - Sunrise Blvd.,5.0,6,0,06011
8988,2020-04-02,South Lake Tahoe - Sandy Way,18.0,17,0,06017
8994,2020-04-02,Fresno - Garland,39.0,36,0,06019
9008,2020-04-02,Willows-Colusa,2.0,3,0,06021
9012,2020-04-02,Jacobs,17.0,17,0,06023
9016,2020-04-02,Calexico - Ethel Street,42.0,39,0,06025
9019,2020-04-02,Brawley - 220 Main Street,38.0,36,0,06025
9021,2020-04-02,El Centro - 9th Street,32.0,31,0,06025
9024,2020-04-02,Westmorland - 570 Cook St,54.0,51,1,06025
9027,2020-04-02,Niland - English Road,19.0,18,0,06025
9031,2020-04-02,NCore - White Mountain Research Station - OVL,11.0,11,0,06027
9034,2020-04-02,Lone Pine,9.0,9,0,06027
9035,2020-04-02,Dirty Socks,9.0,9,0,06027
9036,2020-04-02,Shell Cut,22.0,21,0,06027
9037,2020-04-02,Bill Stanley,6.0,6,0,06027
9038,2020-04-02,Lizard Tail,9.0,8,0,06027
9039,2020-04-02,North Beach,10.0,10,0,06027
9040,2020-04-02,Mill Site,14.0,13,0,06027
9041,2020-04-02,Coso Junction,13.0,12,0,06027
9042,2020-04-02,Keeler,18.0,17,0,06027
9050,2020-04-02,Mojave - 923 Poole St.,14.0,14,0,06029
9057,2020-04-02,Oildale - 3311 Manor Street,35.0,32,0,06029
9072,2020-04-02,Glendora - Laurel,19.0,18,0,06037
9079,2020-04-02,Los Angeles - N. Main Street,37.0,35,0,06037
9108,2020-04-02,Lancaster-Division,21.0,19,0,06037
9112,2020-04-02,Madera-City,30.0,28,0,06039
9120,2020-04-02,Yosemite Village - Visitor Center,86.0,67,1,06043
9125,2020-04-02,Fort Bragg High School,11.0,11,0,06045
9130,2020-04-02,Mammoth Lakes,32.0,31,0,06051
9132,2020-04-02,Lee Vining,6.0,6,0,06051
9134,2020-04-02,Mono Shore,5.0,5,0,06051
9140,2020-04-02,King City AMS,7.0,6,0,06053
9157,2020-04-02,Anaheim,40.0,37,0,06059
9175,2020-04-02,Roseville - N.Sunrise/Douglas,10.0,9,0,06061
9195,2020-04-02,Indio - Jackson Street,14.0,14,0,06065
9197,2020-04-02,Saul Martinez,41.0,38,0,06065
9201,2020-04-02,Palm Springs - Fire Station,12.0,11,0,06065
9207,2020-04-02,Riverside - Rubidoux,17.0,16,0,06065
9213,2020-04-02,Mira Loma - Van Buren,30.0,28,0,06065
9218,2020-04-02,Lake Elsinore - W. Flint Street,16.0,16,0,06065
9230,2020-04-02,Downtown Sacramento - T Street,8.0,7,0,06067
9239,2020-04-02,Hollister AMS,6.0,6,0,06069
9245,2020-04-02,Barstow,12.0,12,0,06071
9251,2020-04-02,Lucerne Valley,12.0,11,0,06071
9259,2020-04-02,Upland,23.0,21,0,06071
9263,2020-04-02,Trona - Athol and Telegraph,10.0,9,0,06071
9270,2020-04-02,Hesperia - Olive Street,24.0,23,0,06071
9278,2020-04-02,San Bernadino - 4th Street,11.0,11,0,06071
9302,2020-04-02,Manteca,9.0,8,0,06077
9305,2020-04-02,TracyAP,7.0,7,0,06077
9309,2020-04-02,Paso Robles - Santa Fe Ave,11.0,11,0,06079
9310,2020-04-02,Mesa 2 /Nipomo,16.0,16,0,06079
9315,2020-04-02,San Luis Obispo - Higuera St,10.0,10,0,06079
9317,2020-04-02,Nipomo Mesa CDF,16.0,15,0,06079
9323,2020-04-02,Nipomo RP,10.0,10,0,06079
9326,2020-04-02,Atascadero2,8.0,7,0,06079
9342,2020-04-02,Santa Maria - Broadway,15.0,15,0,06083
9351,2020-04-02,Las Flores Canyon,13.0,13,0,06083
9354,2020-04-02,Lompoc H Street,17.0,16,0,06083
9358,2020-04-02,Goleta,20.0,19,0,06083
9411,2020-04-02,Modesto - 14th Street,10.0,9,0,06099
9418,2020-04-02,Yuba City,5.0,6,0,06101
9427,2020-04-02,Visalia - N. Church Street,26.0,24,0,06107
9444,2020-04-02,Simi Valley - Cochran Street,14.0,13,0,06111
9448,2020-04-02,El Rio - Rio Mesa School #2,21.0,20,0,06111
9459,2020-04-02,Welby - 78th Ave. & Steele St.,6.0,6,0,08001
9473,2020-04-02,Denver - CAMP - 2105 Broadway,7.0,7,0,08031
9478,2020-04-02,La Casa NCORE - 4545 Navajo St.,10.0,9,0,08031
9509,2020-04-02,Ute 3,8.0,8,0,08067
9512,2020-04-02,Ft. Collins - CSU Facilities,1.0,2,0,08069
9535,2020-04-02,Danbury,23.0,21,0,09001
9538,2020-04-02,Hartford-Huntley,27.0,26,0,09003
9542,2020-04-02,East Hartford,24.0,23,0,09003
9547,2020-04-02,Cornwall,10.0,9,0,09005
9552,2020-04-02,New Haven - Criscuolo Park,23.0,21,0,09009
9556,2020-04-02,Groton Fort Griswold,19.0,19,0,09011
9590,2020-04-02,McMillan NCORE,18.0,18,0,11001
9603,2020-04-02,Melbourne,12.0,11,0,12009
9627,2020-04-02,Kooker Park,18.0,17,0,12031
9634,2020-04-02,Mandarin,13.0,13,0,12031
9653,2020-04-02,GARDINIER,33.0,31,0,12057
9660,2020-04-02,DAVIS ISLAND,25.0,24,0,12057
9674,2020-04-02,Winkler Pump Station,13.0,12,0,12071
9734,2020-04-02,Fl. Baptist Children's Home,15.0,15,0,12105
9736,2020-04-02,Palatka,29.0,28,0,12107
9747,2020-04-02,Paw Park,12.0,12,0,12115
9753,2020-04-02,Seminole Community College (AG COMP),15.0,14,0,12117
9759,2020-04-02,Macon Forestry,15.0,15,0,13021
9763,2020-04-02,Savannah L&A,18.0,18,0,13051
9766,2020-04-02,Athens,15.0,15,0,13059
9771,2020-04-02,South DeKalb,12.0,11,0,13089
9779,2020-04-02,Gwinnett Tech,13.0,12,0,13135
9782,2020-04-02,Warner Robins,18.0,18,0,13153
9789,2020-04-02,Augusta,15.0,15,0,13245
9792,2020-04-02,Rossville,11.0,10,0,13295
9806,2020-04-02,Kapolei,17.0,16,0,15003
9810,2020-04-02,Honolulu,12.0,12,0,15003
9816,2020-04-02,Pearl City,16.0,16,0,15003
9820,2020-04-02,Boise Fire Station,14.0,14,0,16001
9829,2020-04-02,Pocatello Garrett and Gould,8.0,7,0,16005
9836,2020-04-02,Sandpoint U of I,20.0,19,0,16017
9841,2020-04-02,Nampa Fire Station,10.0,10,0,16027
9850,2020-04-02,Pinehurst,12.0,11,0,16079
9926,2020-04-02,Gary-IITRI,8.0,8,0,18089
9948,2020-04-02,Indpls-Washington Park,15.0,14,0,18097
9959,2020-04-02,Portage-Hwy 12,64.0,56,1,18127
10014,2020-04-02,Buffalo,22.0,21,0,19163
